case_id	subcorpus	piece	measure	onset	artifact_kind	current_value	candidate_value	status	evidence	discovered_by	fork_commit	fork_pr	notes
DLC-0170	liszt_pelerinage	161.04_Sonetto_47_del_Petrarca	21	1	harmony_label_expansion	viio7/V expansion Ab-F-D-B (shipped JiMS name Ri:m3³)	selective +7-fifths correction Ab-Eb-F-B (corrected JiMS name Ri:Ti+Me,5,Le)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0171	liszt_pelerinage	162.02_Canzone	51	0	harmony_label_expansion	viio43(4)/V expansion Gb-Eb-D-A (shipped JiMS name Ri:Ti+4,5,Le/La)	selective +7-fifths correction Gb-Eb-A (corrected JiMS name Ri:Ti+5,Le/La)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 6 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0172	liszt_pelerinage	162.02_Canzone	55	0	harmony_label_expansion	viio43(4)/V expansion Gb-Eb-D-A (shipped JiMS name Ri:Ti+4,5,Le/La)	selective +7-fifths correction Gb-Eb-A (corrected JiMS name Ri:Ti+5,Le/La)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 6 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0173	liszt_pelerinage	162.02_Canzone	56	0	harmony_label_expansion	viio65(4)/V expansion Gb-Eb-D-A (shipped JiMS name Ri:Ti+4,5,Le/Si)	selective -7-fifths correction Gb-Db-Eb-A (corrected JiMS name Ri:Ti+Me,5,Le/So)	adjudicated_in_jims	Eye-verified -7 (flat-side) correction against the published engraving, 2026-08-06: the staff engraves D-flat by the key signature at this locus - the -7 spelling literal on the page - while the +7 respelling D# is engraved nowhere in the passage; edition: Neue Liszt-Ausgabe I/7, IMSLP #177126, printed p. 67, last system, measure 1. The mirror (-7) sweep confirms mechanically: the selective -7 correction Gb-Db-Eb-A matches every sounding staff note exactly (chain verdict verified_exact) where the previously adopted +7 correction matched only enharmonically (verdict enharmonic_divergence); evidence key sweep1_mirror.plus7_minus7_conflicts in JiMS Temp/appdim-audit/mirror/detail.json and mirror/report.md.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made. Direction reversed from +7 to -7 by eye-verification against the published engraving, 2026-08-06; at three loci the corrected chord also contradicts the label-implied quality.
DLC-0174	mozart_piano_sonatas	K280-2	31	3/8	harmony_label_expansion	viio7/V expansion Eb-C-A-F# (shipped JiMS name Ri:m3³)	selective +7-fifths correction Eb-Bb-C-F# (corrected JiMS name Ri:Ti+Me,5,Le)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0175	rachmaninoff_piano	op42_04	5	1/2	harmony_label_expansion	viio43(4)/V expansion F-D-C#-G# (shipped JiMS name Ri:Ti+4,5,Le/La)	selective +7-fifths correction F-D-G# (corrected JiMS name Ri:Ti+5,Le/La)	adjudicated_in_jims	Expansion member(s) at native fifths position(s) 6 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches the staff (verdict verified_exact), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Owner adopted the selective +7 score_surface adjudication inside JiMS on 2026-08-06 (tier selective_plus7_verified); evidence in JiMS Temp/appdim-audit/detail.json; the DCML label itself may be intentional shorthand - the defect is in the machine expansion. No upstream submission has been made.
DLC-0176	ABC	n12op127_02	31	23/16	harmony_label_expansion	viio65/iii expansion Abb-Fb-Db-Bb (shipped JiMS name Re:m3³/Fa)	selective +7-fifths correction Db-Ab-Bb-F (corrected JiMS name Re:Ti3+Fi,7/Fa)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -9, -6 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict member_outside_span), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0177	chopin_mazurkas	BI145-3op50-3	143	0	harmony_label_expansion	viio64(2)/bII expansion G-D-E (shipped JiMS name ~La:Ti5+9/Me)	selective +7-fifths correction G-E-D# (corrected JiMS name ~La:Ti5+Di/Me)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict member_outside_span), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0178	bach_solo	BWV1002_05_Sarabande	18	1/4	harmony_label_expansion	viio6/III expansion G-E-C# (shipped JiMS name Ti5/Re)	selective +7-fifths correction G-E-C## (corrected JiMS name Ty:Ti+Ra,Fe/Re)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 3 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0179	beethoven_piano_sonatas	08-1	143	1/4	harmony_label_expansion	viio64/V expansion G-E-C# (shipped JiMS name Ri:Ti5/La)	selective +7-fifths correction G-E-C## (members-level adjudication; corrected members yield no direct JiMS name)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 7 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0180	beethoven_piano_sonatas	08-1	39	1/4	harmony_label_expansion	viio64/VI expansion Db-Bb-G (shipped JiMS name Mi:Ti5/Te)	selective +7-fifths correction Db-Bb-G# (corrected JiMS name My:Ti+Ra,Fe/Te)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 2 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0181	monteverdi_madrigals	8-19	73	3/4	harmony_label_expansion	#viio6/iv expansion D-B-G# (shipped JiMS name Di:Ti5/Mi)	selective +7-fifths correction D-B-G## (members-level adjudication; corrected members yield no direct JiMS name)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0182	scarlatti_sonatas	K018	23	3/8	harmony_label_expansion	#viio6/iv expansion G-E-C# (shipped JiMS name Di:Ti5/Mi)	selective +7-fifths correction G-E-C## (members-level adjudication; corrected members yield no direct JiMS name)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0183	scarlatti_sonatas	K018	47	7/8	harmony_label_expansion	#viio6/iv expansion C-A-F# (shipped JiMS name Di:Ti5/Mi)	selective +7-fifths correction C-A-F## (members-level adjudication; corrected members yield no direct JiMS name)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0184	beethoven_piano_sonatas	03-3	18	1/2	harmony_label_expansion	#viio43/vii expansion Gb-Eb-C-A (shipped JiMS name Fi:m3³/Do)	selective +7-fifths correction Eb-C-G-A (corrected JiMS name Fi:Ti7/Do)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0185	beethoven_piano_sonatas	03-3	47	1/2	harmony_label_expansion	#viio43/iv expansion Db-Bb-G-E (shipped JiMS name Mi:m3³/Te)	selective +7-fifths correction Bb-G-D-E (corrected JiMS name Mi:Ti7/Te)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -7 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0186	beethoven_piano_sonatas	16-2	89	17/16	harmony_label_expansion	viio2/V expansion Eb-C-A-F# (shipped JiMS name Fi:m3³/Me)	selective +7-fifths correction C-A-E-F# (corrected JiMS name Fi:Ti7/Mi)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0187	debussy_suite_bergamasque	l075-02_suite_menuet	36	3/8	harmony_label_expansion	vii%43/bII expansion Eb-C-G-A (shipped JiMS name La:Ti7/Me)	selective +7-fifths correction C-G-A-E (corrected JiMS name La:Ti3+Fi,7/Mi)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0188	medtner_tales	op34n01	88	0	harmony_label_expansion	viio2/bVI expansion Gb-Eb-C-A (shipped JiMS name So:m3³/Fe)	selective +7-fifths correction Eb-C-G-A (corrected JiMS name So:Ti7/Fa)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -10 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0189	tchaikovsky_seasons	op37a05	36	0	harmony_label_expansion	#viio43/ii{ expansion C-A-F#-D# (shipped JiMS name Di:m3³/So)	selective +7-fifths correction A-F#-C#-D# (corrected JiMS name Di:Ti7/So)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -4 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict member_outside_span), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0190	wf_bach_sonatas	F002_n07b	7	11/16	harmony_label_expansion	viio7/V expansion Eb-C-A-F# (shipped JiMS name Fi:m3³)	selective +7-fifths correction C-A-E-F# (corrected JiMS name Fi:Ti7)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0191	ABC	n03op18-3_04	19	0	harmony_label_expansion	#viio43/ii expansion C-A-F#-D# (shipped JiMS name Di:m3³/So)	selective +7-fifths correction C-A-F#-D## (members-level adjudication; corrected members yield no direct JiMS name)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict member_outside_span), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0192	grieg_lyric_pieces	op38n03	44	1/2	harmony_label_expansion	#viio2(6+2)/ii expansion D-C#-G#-E# (shipped JiMS name Li:Ti3+6,Le/So)	selective +7-fifths correction D-C#-E#-G## (members-level adjudication; corrected members yield no direct JiMS name)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 5 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict expansion_contradicts_score), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0193	medtner_tales	op26n02	27	0	harmony_label_expansion	#viio7(#4)/vi/V expansion G-C#-D#-A# (shipped JiMS name Ty:Ti3+4,Le)	selective +7-fifths correction G-D#-A#-C## (members-level adjudication; corrected members yield no direct JiMS name)	flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 7 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - and the selective +7 correction (only the flagged member(s) raised) matches every sounding member with no new score contradiction (verdict member_outside_span), per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Supported tier (selective_plus7_supported): corrected members consistent with all sounding notes but some are score-silent in the span; owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0194	ABC	n04op18-4_02	124	1/8	harmony_label_expansion	viio43/V expansion C-A-F#-D# (shipped JiMS name Ri:m3³/La)		flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 4, 7 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - but neither the uniform nor the selective +7 correction matches the staff, per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Ambiguous: dropped-sharpening signature present but no +7 variant matches the staff (possible wrong-degree expansion or thin annotated span); owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0195	ABC	n08op59-2_02	65	1/3	harmony_label_expansion	viio43/iii expansion Bbb-Gb-Eb-C (shipped JiMS name Re:m3³/Le)		flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -6, -3, 0 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - but neither the uniform nor the selective +7 correction matches the staff, per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Ambiguous: dropped-sharpening signature present but no +7 variant matches the staff (possible wrong-degree expansion or thin annotated span); owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0196	grieg_lyric_pieces	op38n03	42	1/2	harmony_label_expansion	viio2(+2)/V expansion G-E-C#-A# (shipped JiMS name Ri:m3³/Do)		flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 1, 4, 7 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - but neither the uniform nor the selective +7 correction matches the staff, per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Ambiguous: dropped-sharpening signature present but no +7 variant matches the staff (possible wrong-degree expansion or thin annotated span); owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0197	grieg_lyric_pieces	op68n06	56	0	harmony_label_expansion	vii%43/#VI expansion F#-D#-A#-B# (shipped JiMS name Ti7/Fa)		flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 11, 13 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - but neither the uniform nor the selective +7 correction matches the staff, per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Ambiguous: dropped-sharpening signature present but no +7 variant matches the staff (possible wrong-degree expansion or thin annotated span); owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0198	grieg_lyric_pieces	op68n06	128	0	harmony_label_expansion	vii%43/#VI expansion F#-D#-A#-B# (shipped JiMS name Ti7/Fa)		flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 11, 13 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - but neither the uniform nor the selective +7 correction matches the staff, per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Ambiguous: dropped-sharpening signature present but no +7 variant matches the staff (possible wrong-degree expansion or thin annotated span); owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0199	medtner_tales	op34n01	130	1/2	harmony_label_expansion	#viio7(+#4)/iv expansion C-A-F#-D# (shipped JiMS name Di:m3³)		flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -4, -1 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - but neither the uniform nor the selective +7 correction matches the staff, per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Ambiguous: dropped-sharpening signature present but no +7 variant matches the staff (possible wrong-degree expansion or thin annotated span); owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0200	medtner_tales	op34n01	133	1/2	harmony_label_expansion	#viio7(+#4)/iv expansion C-A-F#-D# (shipped JiMS name Di:m3³)		flagged_needs_adjudication	Expansion member(s) at native fifths position(s) -4, -1 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - but neither the uniform nor the selective +7 correction matches the staff, per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Ambiguous: dropped-sharpening signature present but no +7 variant matches the staff (possible wrong-degree expansion or thin annotated span); owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0201	medtner_tales	op34n03	54	3/8	harmony_label_expansion	viio6/V/#iii] expansion B#-G##-E## (shipped JiMS name Ti5/Re)		flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 11 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - but neither the uniform nor the selective +7 correction matches the staff, per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Ambiguous: dropped-sharpening signature present but no +7 variant matches the staff (possible wrong-degree expansion or thin annotated span); owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0202	medtner_tales	op34n03	58	3/8	harmony_label_expansion	viio6/V/ii] expansion A#-F##-D## (shipped JiMS name My:Ti5/Si)		flagged_needs_adjudication	Expansion member(s) at native fifths position(s) 9 never sound in the annotated span while their chromatic-semitone (+7 fifths) neighbors do - the dropped-sharpening signature - but neither the uniform nor the selective +7 correction matches the staff, per the JiMS applied-diminished expansion audit of 2026-08-06.	JiMS applied-diminished expansion audit, 2026-08-06			Ambiguous: dropped-sharpening signature present but no +7 variant matches the staff (possible wrong-degree expansion or thin annotated span); owner adjudication pending; evidence in JiMS Temp/appdim-audit/detail.json. No upstream submission has been made.
DLC-0203	ABC	n07op59-1_01	163	1/2	harmony_label_expansion	bvii6 expansion G-double-flat, E-double-flat, B-double-flat (bass G-double-flat, root E-double-flat)	vii6 reading giving the E-flat minor triad in first inversion, G-flat, E-flat, B-flat, a uniform correction of seven chain-of-fifths positions in the sharp direction	adjudicated_in_jims	The staff sounds G-flat, D-flat, E-flat and B-flat in the annotated span, whose triad is a plain E-flat minor chord in first inversion. The shipped expansion is the chord_tones value -12, -8, -9, expressed in chain-of-fifths positions relative to the local tonic F, which spells G-double-flat, E-double-flat and B-double-flat. Every expansion member sits uniformly seven chain-of-fifths positions in the flat direction from the staff spelling, an interval called the chromatic semitone, which is the distance between a note and its own flattened form such as E-flat against E-double-flat. The cause is that the label prefixes the numeral vii with a flat while the local key is already minor, where the seventh degree is the natural subtonic and is therefore lowered a second time; calling the ms3 function features2tpcs with the numeral vii instead of bvii returns exactly the staff spelling. A proposal that this chord formed a previously unaudited displacement class of five chain-of-fifths positions, the diatonic semitone, was tested against the corpus and ruled out, because five positions in the flat direction from the staff would give F-flat, A-double-flat and C-flat, which is not what the corpus contains.	JiMS displacement-class verification, 2026-08-07			This row records the verified diagnosis for the same chord already flagged more coarsely as DLC-0012, the data-chain-audit flag of 2026-08-05 for this locus; DLC-0012 is left in place and is not superseded. The chord belongs to the already-documented seven-position chromatic-semitone family rather than to any new displacement class, and JiMS adopted the rebuilt staff surface for it on 2026-08-06. No upstream submission has been made.
DLC-0204	medtner_tales	op48n01	429	1/4	harmony_label_expansion	V43/V/bV expansion E-flat, G-flat, A-flat, C (bass E-flat, root A-flat)	V43/bVI expansion B-flat, D-flat, E-flat, G (bass B-flat, root E-flat), which is the label already carried at the pitch-identical measure 151	flagged_needs_adjudication	Measures 151 and 429 are pitch-identical in the corpus note table: each sounds B in the bass on the first beat, then G, D-flat and E-flat, then B-flat, at identical onsets. Measure 151 carries the label V43/bVI, whose expansion to B-flat, D-flat, E-flat and G matches those sounding pitches exactly. Measure 429 carries the label V43/V/bV, whose expansion to E-flat, G-flat, A-flat and C shares only the single note E-flat with them, and that note sounds at the eighth-note onset while the label sits at the quarter-note onset. Because the two expansions differ in pitch class and not merely in how the notes are written, this is a different chord rather than an enharmonic re-spelling, meaning a re-spelling that preserves every sounding pitch; the label at measure 429 therefore appears to be an annotation error. The comparison was established by extracting both measures from the corpus note table and from the corpus harmony table and comparing them row by row. The printed measure numbers 151 and 429 correspond to the corpus raw measure counts 152 and 430.	JiMS pitch-identical-measure comparison, 2026-08-07			No JiMS adjudication exists for either measure 151 or measure 429, so owner adjudication is pending. No upstream submission has been made.
